datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:42:42_487997	5513489.296875	25.0	174.0	314.0	-453.0	37.229007633587784	-12.32824427480916	9.633587786259541	0.256591796875	-0.1982421875	1.99993896484375	0.0	-17.37	-12.675742023108391	-0.4422799031091553	12.675742023108391	425.81668865195087	-29.794261737589977	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036302978515625	0.9904437883144457
2014-02-01_22:42:42_524946	5517184.28125	25.0	-78.0	-306.0	2.0	7.290076335877862	-3.068702290076336	-6.748091603053435	-0.79736328125	-1.21240234375	0.14892578125	0.0	-44.83	-15.528282157210285	-0.5418102636849367	15.528282157210285	426.3864772807063	77.73943850696524	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036693603515625	55.37969586651319
2014-02-01_22:42:42_561726	5520861.484375	10.0	-111.0	210.0	114.0	-65.67175572519083	1.7251908396946565	-2.9923664122137406	-0.98291015625	-1.187255859375	0.26220703125	0.0	30.77	-11.10394518552912	-0.387437026710716	11.10394518552912	426.7957238073415	-120.04401263898232	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03685595703125	-44.437302502131516
2014-02-01_22:42:42_598447	5524534.296875	25.0	57.0	315.0	-512.0	-83.5114503816794	33.221374045801525	-0.9618320610687023	-1.0869140625	-0.43017578125	-0.22998046875	0.0	-15.81	-15.481929449663305	-0.54019293264701	15.481929449663305	427.36052319012344	120.00658211630844	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036481201171875	76.53363632037679
2014-02-01_22:42:42_634866	5528176.28125	25.0	-131.0	89.0	229.0	-63.47328244274809	38.19083969465649	6.290076335877862	-1.224853515625	0.7861328125	1.99993896484375	0.0	10.62	-17.391473237989068	-0.606820420027532	17.391473237989068	427.9989295256144	52.01981535144807	0.2120000000000001	0.031000000000000017	0.500000000000001	0.0367080078125	42.96486681747183
2014-02-01_22:42:42_671540	5531843.28125	25.0	74.0	107.0	161.0	-77.56488549618321	31.66412213740458	10.725190839694656	-0.428955078125	0.97900390625	1.99993896484375	0.0	16.81	-17.693331419213372	-0.6173528059739488	17.693331419213372	428.64399314072523	8.279612610122077	0.2120000000000001	0.031000000000000017	0.500000000000001	0.0364580078125	21.178756353296773
2014-02-01_22:42:42_708787	5535568.28125	10.0	214.0	97.0	-512.0	60.16793893129771	-44.98473282442748	21.19083969465649	0.16064453125	1.202880859375	1.99993896484375	0.0	-5.37	-11.191223037643613	-0.39048231115295234	11.191223037643613	429.0505711479971	-178.97314614072988	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036330078125	-73.81346608079676
2014-02-01_22:42:42_745606	5539249.78125	10.0	103.0	21.0	-512.0	18.022900763358777	-38.52671755725191	-5.419847328244275	-0.769287109375	0.335205078125	-2.0	0.0	-1.17	-5.573559635250954	-0.19447172488663483	5.573559635250954	429.25768549491175	-151.17437517213506	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03716015625	-61.09860469305221
2014-02-01_22:42:42_782096	5542898.890625	10.0	56.0	-132.0	-285.0	-66.29007633587786	-85.34351145038168	14.870229007633588	0.65771484375	0.43701171875	-0.866455078125	0.0	12.43	6.333308720732109	0.22098076485457463	-6.333308720732109	429.0250755590403	-324.1902497115532	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03672802734375	-150.13800896224186
2014-02-01_22:42:42_818757	5546565.390625	10.0	192.0	231.0	-362.0	-24.916030534351144	-60.35114503816794	1.1450381679389312	0.570556640625	0.030517578125	-1.98443603515625	0.0	-16.28	11.161706522721207	0.38945242577533873	-11.161706522721207	428.6184117530088	-132.5250942951448	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036433837890625	-55.34165816604615
2014-02-01_22:42:42_855154	5550205.09375	10.0	255.0	94.0	-411.0	33.20610687022901	-47.64885496183206	8.931297709923664	0.545166015625	-0.130615234375	1.99993896484375	0.0	-6.44	14.985966731460078	0.5228878831632965	-14.985966731460078	428.07364112938063	-105.20067304459707	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03635205078125	-42.507078594357374
2014-02-01_22:42:42_891722	5553864.890625	25.0	-36.0	-7.0	38.0	-86.81679389312977	12.854961832061068	5.473282442748092	0.531982421875	-0.80517578125	-0.14306640625	0.0	-5.22	11.45633372297028	0.39973250952443407	-11.45633372297028	427.6565617767352	96.95194309762144	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036406005859375	59.30458221461991
2014-02-01_22:42:42_928221	5557511.59375	25.0	123.0	89.0	-294.0	-8.01526717557252	-2.480916030534351	-5.465648854961832	0.143310546875	0.29150390625	-0.7099609375	0.0	-8.42	9.759626638335462	0.34053128535713406	-9.759626638335462	427.3010383072334	46.577031001241316	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036427978515625	34.46580684081783
2014-02-01_22:42:42_964878	5561177.1875	25.0	-31.0	55.0	9.0	-34.19847328244275	34.3206106870229	-0.9236641221374046	0.140625	-0.11181640625	1.398681640625	0.0	40.37	8.802481481888723	0.30713473419011594	-8.802481481888723	426.98140249650896	26.35891296412281	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03631201171875	24.549753885292805
2014-02-01_22:42:43_001485	5564840.890625	25.0	143.0	13.0	-342.0	-30.72519083969466	21.31297709923664	-3.8091603053435112	0.122802734375	0.308837890625	0.89208984375	0.0	-1.09	5.306298249359432	0.18514648462524186	-5.306298249359432	426.7878132942153	95.83071135377476	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03648291015625	60.020842660143956
2014-02-01_22:42:43_038358	5568525.390625	25.0	-13.0	-146.0	-286.0	25.709923664122137	30.541984732824428	-7.015267175572519	0.156494140625	0.271484375	1.268798828125	0.0	13.53	2.532219227810447	0.08835377626693813	-2.532219227810447	426.69533907142863	75.96253340819511	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03651904296875	50.671991739016114
2014-02-01_22:42:43_074676	5572157.59375	25.0	15.0	-37.0	-296.0	1.083969465648855	9.709923664122137	2.83206106870229	0.3642578125	0.406982421875	0.76708984375	0.0	3.56	1.4846748931539986	0.051803031861618935	-1.4846748931539986	426.64076856983826	28.500063730490545	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036755859375	27.161144613561646
2014-02-01_22:42:43_111243	5575812.890625	25.0	258.0	28.0	-512.0	24.64885496183206	21.80916030534351	2.1755725190839694	0.024658203125	0.166259765625	0.71533203125	0.0	-1.57	-1.3626583740767195	-0.047545651572809475	1.3626583740767195	426.6900341925536	78.75557653661039	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036154052734375	52.89406290357871
2014-02-01_22:42:43_147811	5579477.375	25.0	60.0	3.0	-337.0	28.27480916030534	4.541984732824427	-0.030534351145038167	-0.22998046875	0.29443359375	0.8203125	0.0	-0.26	-1.7867939391257874	-0.06234451985784325	1.7867939391257874	426.75529666668854	11.612229953618051	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03652490234375	19.414329488571056
2014-02-01_22:42:43_184603	5583149.984375	25.0	47.0	85.0	-203.0	26.893129770992367	-0.9694656488549618	0.9083969465648855	0.053955078125	0.369873046875	-0.26025390625	0.0	-11.36	-2.630702882592328	-0.09179005173036733	2.630702882592328	426.85114904940434	23.161382401997763	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03643603515625	25.37078583264002
2014-02-01_22:42:43_221473	5586836.890625	21.15	-22.0	63.0	-258.0	-14.664122137404581	-14.358778625954198	-0.916030534351145	-0.04931640625	-0.247802734375	-0.08642578125	0.0	-6.86	-1.3586166413813365	-0.04740462810123296	1.3586166413813365	426.90090307679867	-34.736434960001475	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03662109375	-3.846262756647164
2014-02-01_22:42:43_258039	5590493.171875	25.0	32.0	163.0	-126.0	-10.198473282442748	0.8854961832061069	-2.732824427480916	0.115234375	0.35791015625	1.60931396484375	0.0	-26.16	-3.943483825917434	-0.13759538820367878	3.943483825917434	427.0457047990608	70.39544678833963	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03671923828125	49.27215881403527
2014-02-01_22:42:43_295034	5594192.1875	22.2	57.0	145.0	111.0	33.74045801526717	15.389312977099237	-8.900763358778626	-0.94384765625	-1.1650390625	1.9931640625	0.0	26.29	-2.730451809225425	-0.09527047485085223	2.730451809225425	427.14534429182856	-33.24109118404553	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036491943359375	-2.8001841354203147
2014-02-01_22:42:43_331777	5597874.0	10.0	99.0	117.0	1.0	-60.98473282442748	1.6259541984732824	5.244274809160306	-0.4462890625	0.822509765625	1.99993896484375	0.0	44.77	1.8267095581613289	0.06373724906354951	-1.8267095581613289	427.0779932963516	-123.6004036605492	0.2120000000000001	0.031000000000000017	0.500000000000001	0.0368701171875	-48.94804646441801
2014-02-01_22:42:43_368346	5601527.6875	10.0	321.0	30.0	-512.0	76.58778625954199	-39.82442748091603	-1.8549618320610688	-0.1650390625	0.875244140625	1.661376953125	0.0	-1.68	6.188059617864896	0.21591275707832855	-6.188059617864896	426.8509235364189	-118.85463829187776	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03669482421875	-47.50680915529737
2014-02-01_22:42:43_405343	5605223.796875	10.0	263.0	95.0	-512.0	43.33587786259542	-61.41984732824427	6.015267175572519	-0.26708984375	-0.197509765625	-0.72021484375	0.0	-5.26	12.231867985648552	0.42679232329548333	-12.231867985648552	426.40691807646425	-166.50035360565138	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036299072265625	-72.62471835541297
2014-02-01_22:42:43_442175	5608906.796875	10.0	28.0	63.0	-335.0	-9.221374045801527	-58.01526717557252	10.870229007633588	0.02587890625	0.150146484375	-1.495361328125	0.0	-5.33	17.39735166944865	0.607025529289904	-17.39735166944865	425.7631820854922	-139.60029802616256	0.2120000000000001	0.031000000000000017	0.500000000000001	0.037001953125	-60.28972892235427
2014-02-01_22:42:43_478635	5612552.5	10.0	110.0	58.0	-331.0	12.778625954198473	-42.2442748091603	14.221374045801527	0.638427734375	-0.24267578125	1.74658203125	0.0	-4.97	20.16194846142324	0.7034873852555212	-20.16194846142324	425.0228359286708	-75.2886437281202	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036719970703125	-28.74294702409311
2014-02-01_22:42:43_515309	5616220.6875	25.0	42.0	177.0	-370.0	-20.14503816793893	-13.427480916030534	10.465648854961833	-0.076904296875	-0.1201171875	-0.611572265625	0.0	-12.79	18.438626046728032	0.6433575033750186	-18.438626046728032	424.3534588834388	47.47055159546978	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036302978515625	32.9812443012152
2014-02-01_22:42:43_552146	5619904.59375	13.71	81.0	-9.0	-38.0	-57.20610687022901	-22.52671755725191	-5.229007633587786	0.1357421875	-0.1376953125	0.15087890625	0.0	6.67	19.91378526280391	0.6948285157991594	-19.91378526280391	423.6262070567001	-40.393166132170066	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03652001953125	-11.285893123041793
2014-02-01_22:42:43_588923	5623581.390625	25.0	129.0	35.0	-120.0	-7.343511450381679	41.62595419847328	-10.114503816793894	-0.596435546875	-0.00537109375	1.384765625	0.0	-8.13	12.172189501732642	0.4247100314631069	-12.172189501732642	423.178466022604	210.4613235635402	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036783935546875	115.76869005410371
2014-02-01_22:42:43_625503	5627240.390625	25.0	-2.0	-18.0	-199.0	-13.022900763358779	36.13740458015267	-12.129770992366412	0.039794921875	0.338623046875	-0.468994140625	0.0	2.59	6.953926445742674	0.24263525630644361	-6.953926445742674	422.9242453439146	142.73983396220748	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036557861328125	83.0063361802678
2014-02-01_22:42:43_662636	5630953.59375	25.0	-26.0	236.0	-83.0	46.732824427480914	58.48854961832061	-8.099236641221374	0.14453125	0.190673828125	1.087646484375	0.0	-35.33	-4.149446535229574	-0.14478180513711003	4.149446535229574	423.07552589811354	304.5523781243292	0.2120000000000001	0.031000000000000017	0.500000000000001	0.0364580078125	166.2712130304751
2014-02-01_22:42:43_699422	5634631.390625	25.0	-43.0	68.0	-185.0	-44.343511450381676	73.22137404580153	-3.4122137404580153	0.184326171875	0.60009765625	1.225341796875	0.0	-10.1	-13.48909787316231	-0.4706593814780987	13.48909787316231	423.57519224938443	252.13519116936885	0.2120000000000001	0.031000000000000017	0.500000000000001	0.037042236328125	142.05811529352601
2014-02-01_22:42:43_735915	5638281.171875	25.0	27.0	288.0	-100.0	1.366412213740458	67.83206106870229	2.0	-1.0439453125	0.136474609375	1.71044921875	0.0	-35.44	-23.697058163991105	-0.8268338508022018	23.697058163991105	424.44338048995553	278.62463166784227	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036636962890625	157.49383695987615
2014-02-01_22:42:43_772656	5641955.90625	25.0	101.0	264.0	-113.0	-26.900763358778626	61.47328244274809	4.572519083969466	-0.935791015625	0.375	1.99993896484375	0.0	-33.43	-31.886828658786587	-1.1125899741377037	31.886828658786587	425.60438490373895	224.9309351644291	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03641015625	132.41921118989345
2014-02-01_22:42:43_809499	5645639.578125	25.0	65.0	220.0	-52.0	-1.5114503816793894	23.72519083969466	1.6793893129770991	-0.28173828125	0.035888671875	1.07568359375	0.0	-38.37	-35.333981279810054	-1.2328674556807415	35.333981279810054	426.8973273959751	94.20498352501063	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036592041015625	67.82711294310037
2014-02-01_22:42:43_846017	5649290.890625	25.0	139.0	207.0	-244.0	-23.358778625954198	7.00763358778626	-6.213740458015267	-0.135986328125	0.505859375	-0.543212890625	0.0	-20.16	-34.64199159603326	-1.2087226655978107	34.64199159603326	428.16231828538395	-18.95025569799932	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03651611328125	11.142006236206285
2014-02-01_22:42:43_882696	5652959.171875	10.0	182.0	173.0	-311.0	-27.297709923664122	-26.46564885496183	-3.236641221374046	-0.04638671875	-0.131103515625	0.3740234375	0.0	-14.55	-29.521421242747326	-1.030056568134938	29.521421242747326	429.2386969802269	-140.43989826882347	0.2120000000000001	0.031000000000000017	0.500000000000001	0.0364609375	-50.6550082245624
2014-02-01_22:42:43_919364	5656631.1875	10.0	16.0	-131.0	-138.0	28.267175572519083	-18.610687022900763	-4.099236641221374	-0.188720703125	0.03857421875	1.017578125	0.0	21.76	-22.198119319820204	-0.7745331235108236	22.198119319820204	430.0506192077704	-200.2205684059746	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036576171875	-82.07271371174473
2014-02-01_22:42:43_955687	5660258.203125	10.0	11.0	-48.0	-408.0	-46.595419847328245	-2.8625954198473282	-3.5343511450381677	-0.912841796875	-1.037109375	0.809814453125	0.0	3.36	-19.305011420208682	-0.6735872791419638	19.305011420208682	430.7568781570641	-79.08074099132322	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036584228515625	-22.094244851708453
2014-02-01_22:42:43_992314	5663928.578125	10.0	87.0	-141.0	-512.0	-79.45801526717557	7.3893129770992365	-2.4198473282442747	-0.58837890625	-1.02587890625	-0.9833984375	0.0	7.7	-17.465795099209373	-0.6094136461692036	17.465795099209373	431.3884056598908	-50.8661543035129	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036157958984375	-8.357288015267489
2014-02-01_22:42:44_028934	5667582.296875	10.0	141.0	178.0	-512.0	64.93129770992367	-14.84732824427481	3.213740458015267	-1.123779296875	-0.742919921875	1.962158203125	0.0	-9.59	-14.932124741172473	-0.5210092373053898	14.932124741172473	431.93302355819594	-69.46720252300405	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036472900390625	-18.178067086069447
2014-02-01_22:42:44_065523	5671242.09375	25.0	35.0	214.0	-387.0	42.12213740458015	14.0	-6.33587786259542	-0.436279296875	0.627197265625	-0.116455078125	0.0	-14.48	-16.529940213869335	-0.5767599516353571	16.529940213869335	432.53481265847716	43.8887879892324	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036406005859375	38.85732051236934
2014-02-01_22:42:44_101829	5674872.1875	25.0	119.0	245.0	-339.0	-1.6564885496183206	8.007633587786259	1.3053435114503817	-0.872802734375	-0.412109375	0.493408203125	0.0	-17.94	-17.609323779107005	-0.6144216252305305	17.609323779107005	433.17511965677124	29.684533720162058	0.2120000000000001	0.031000000000000017	0.500000000000001	0.03636181640625	32.00387221061166
2014-02-01_22:42:44_138054	5678494.46875	25.0	0.0	162.0	-55.0	-81.30534351145039	32.52671755725191	7.526717557251908	0.478271484375	0.26513671875	-0.69970703125	0.0	-35.64	-23.2171055115161	-0.8100874218951883	23.2171055115161	434.01743692491766	154.5693826904413	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036280029296875	95.66125825833467
2014-02-01_22:42:44_174751	5682164.6875	11.01	-38.0	247.0	22.0	24.267175572519083	36.595419847328245	-7.3893129770992365	-0.386474609375	-0.25634765625	1.21868896484375	0.0	42.47	-20.91176243970446	-0.7296497710992484	20.91176243970446	434.7730836648928	-63.79804756562419	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036135009765625	-13.987764551983126
2014-02-01_22:42:44_211597	5685848.78125	10.0	-70.0	458.0	43.0	-32.541984732824424	30.480916030534353	-7.137404580152672	-1.003662109375	-1.429931640625	0.785400390625	0.0	42.34	-18.183076122172302	-0.6344408974937998	18.183076122172302	435.43842177523527	-74.57247714200125	0.2120000000000001	0.031000000000000017	0.500000000000001	0.036591064453125	-19.932835358067862
